,time,token,market_caps,prices,total_volumes
15220,2/6/2018,swarm-city,18846128.94,2.34142489,3409857.925
15221,2/7/2018,swarm-city,19460610.08,2.417767434,1178505.58
15222,2/8/2018,swarm-city,18196788.07,2.260751406,433984.6633
15223,2/9/2018,swarm-city,19213559.38,2.387074093,244611.7523
15224,2/10/2018,swarm-city,22529244.62,2.799011632,1338974.096
15225,2/11/2018,swarm-city,21082726.4,2.619297602,1063403.477
15226,2/12/2018,swarm-city,21828127.62,2.711905531,752650.7432
15227,2/13/2018,swarm-city,22636421.42,2.812327174,648844.1845
15228,2/14/2018,swarm-city,20411207.5,2.535868741,193289.287
15229,2/15/2018,swarm-city,22383273.92,2.780876372,214059.9472
15230,2/16/2018,swarm-city,22100125.48,2.745698283,283047.8863
15231,2/17/2018,swarm-city,21249497.9,2.640017133,118365.3219
15232,2/18/2018,swarm-city,23371409.66,2.903641404,344099.9963
15233,2/19/2018,swarm-city,20550520.89,2.552171444,184647.671
15234,2/20/2018,swarm-city,20508711.18,2.546979092,221929.3408
15235,2/21/2018,swarm-city,19151964.78,2.378484607,258177.0156
15236,2/22/2018,swarm-city,15621773.79,1.940069801,69454.9723
15237,2/23/2018,swarm-city,15711424.81,1.951203571,69356.86724
15238,2/24/2018,swarm-city,14975300.33,1.839001089,299384.7974
15239,2/25/2018,swarm-city,14585667.45,1.79115328,114272.1241
15240,2/26/2018,swarm-city,15444232.48,1.896587027,318243.7206
15241,2/27/2018,swarm-city,15801876.38,1.940506515,144913.9977
15242,2/28/2018,swarm-city,16922966.67,2.078178964,177184.4526
15243,3/1/2018,swarm-city,15580377.93,1.913306,57228.86246
15244,3/2/2018,swarm-city,18119020.02,2.225057047,1037804.174
15245,3/3/2018,swarm-city,20574342.01,2.526576196,2819287.367
15246,3/4/2018,swarm-city,19269140.65,2.366294488,762878.131
15247,3/5/2018,swarm-city,18846176.73,2.314353553,295495.074
15248,3/6/2018,swarm-city,18864996.97,2.316664721,313539.985
15249,3/7/2018,swarm-city,17101180.28,2.100064002,689738.6302
15250,3/8/2018,swarm-city,16975961.41,2.084686839,750110.2218
15251,3/9/2018,swarm-city,16233940.82,1.993565016,171480.7174
15252,3/10/2018,swarm-city,14747897.78,1.811075536,191509.4294
15253,3/11/2018,swarm-city,14240005.64,1.747227307,107618.6672
15254,3/12/2018,swarm-city,14866401.2,1.824085102,67541.26824
15255,3/13/2018,swarm-city,13995980.67,1.71728581,183951.0208
15256,3/14/2018,swarm-city,13974866.84,1.714695175,208424.0711
15257,3/15/2018,swarm-city,12015716.56,1.474310378,162356.8552
15258,3/16/2018,swarm-city,11678780.2,1.432968792,180941.9151
15259,3/17/2018,swarm-city,11810745.72,1.449160763,158955.6136
15260,3/18/2018,swarm-city,10410100.68,1.27730372,124488.9536
15261,3/19/2018,swarm-city,9894179.757,1.214000998,91678.99344
15262,3/20/2018,swarm-city,12771984.33,1.567103297,4580902.285
15263,3/21/2018,swarm-city,12811092.13,1.571901765,1002422.781
15264,3/22/2018,swarm-city,11725627.91,1.438716936,447540.076
15265,3/23/2018,swarm-city,11396459.98,1.398328525,131288.7055
15266,3/24/2018,swarm-city,10802193.96,1.325412976,467153.8903
15267,3/25/2018,swarm-city,11172043.6,1.370792973,1036708.41
15268,3/26/2018,swarm-city,11229866.52,1.37768491,309711.6472
15269,3/27/2018,swarm-city,10606551.24,1.30121632,202517.5354
15270,3/28/2018,swarm-city,9796375.862,1.201823652,170984.5521
15271,3/29/2018,swarm-city,10333353.42,1.267700293,153271.9289
15272,3/30/2018,swarm-city,8504486.2,1.043334067,149995.4989
15273,3/31/2018,swarm-city,8419909.583,1.03295817,119761.1877
15274,4/1/2018,swarm-city,8844558.53,1.085054288,201249.9156
15275,4/2/2018,swarm-city,8376326.269,1.02761135,214439.9681
15276,4/3/2018,swarm-city,8861691.876,1.087156214,127363.9196
15277,4/4/2018,swarm-city,9251328.425,1.134956996,431454.9213
15278,4/5/2018,swarm-city,8817148.179,1.081691574,144898.7965
15279,4/6/2018,swarm-city,8490955.456,1.041674109,113233.5143
15280,4/7/2018,swarm-city,8045717.538,0.987052128,93971.61719
15281,4/8/2018,swarm-city,8399961.878,1.030510977,91730.24172
15282,4/9/2018,swarm-city,8619712.125,1.057470033,423804.2029
15283,4/10/2018,swarm-city,8839484.647,1.084431822,3122051.655
15284,4/11/2018,swarm-city,9386298.097,1.151515134,1868180.773
15285,4/12/2018,swarm-city,10466839.36,1.284076406,2544241.702
15286,4/13/2018,swarm-city,10917097.32,1.338985714,574714.4437
15287,4/14/2018,swarm-city,11011267.12,1.350535672,350076.7491
15288,4/15/2018,swarm-city,11782496.52,1.445127221,1493856.182
15289,4/16/2018,swarm-city,12878710.19,1.579578202,211399.0013
15290,4/17/2018,swarm-city,12151679.01,1.49040758,293018.5793
15291,4/18/2018,swarm-city,12246929.66,1.502076471,767162.6676
15292,4/19/2018,swarm-city,13039422.74,1.599275136,257685.3629
15293,4/20/2018,swarm-city,14494409.6,1.777728151,1049347.38
15294,4/21/2018,swarm-city,14333445.85,1.757986071,920438.4741
15295,4/22/2018,swarm-city,13904455.25,1.705370705,574466.9577
15296,4/23/2018,swarm-city,14703166.37,1.803332007,467328.9117
15297,4/24/2018,swarm-city,15313079.33,1.878137362,461977.5416
15298,4/25/2018,swarm-city,15865951.01,1.945946647,370475.2187
15299,4/26/2018,swarm-city,13237546.84,1.623574904,229732.6834
15300,4/27/2018,swarm-city,14023425.94,1.719962369,154680.1369
15301,4/28/2018,swarm-city,13323973.18,1.634175028,469685.1745
15302,4/29/2018,swarm-city,13552929.25,1.662256313,195005.1056
15303,4/30/2018,swarm-city,13286508.82,1.629580052,200677.6985
15304,5/1/2018,swarm-city,13496671.6,1.655356356,293255.1152
15305,5/2/2018,swarm-city,13024845.99,1.597487309,263322.5501
15306,5/3/2018,swarm-city,13452170.24,1.649898298,251520.262
15307,5/4/2018,swarm-city,13382519.57,1.641355697,120685.1646
15308,5/5/2018,swarm-city,14021379.95,1.719711429,338570.166
15309,5/6/2018,swarm-city,14428342.63,1.769625088,154409.6391
15310,5/7/2018,swarm-city,13281363.11,1.628948936,145725.5957
15311,5/8/2018,swarm-city,12913261.25,1.583801527,117358.606
15312,5/9/2018,swarm-city,12080639.56,1.481681119,260999.8311
15313,5/10/2018,swarm-city,12283045.21,1.506506016,124459.0647
15314,5/11/2018,swarm-city,11451082.38,1.404466416,90799.46782
15315,5/12/2018,swarm-city,10305348.88,1.263943087,150408.4838
15316,5/13/2018,swarm-city,10682924.39,1.310252431,123319.7475
15317,5/14/2018,swarm-city,10908671.45,1.337940134,99597.5625
15318,5/15/2018,swarm-city,11288287.46,1.384499745,179951.0422
15319,5/16/2018,swarm-city,10983865.71,1.347162652,142921.9807
15320,5/17/2018,swarm-city,10827459.47,1.327979547,181301.2242
15321,5/18/2018,swarm-city,10965386.44,1.344896184,217271.7468
15322,5/19/2018,swarm-city,10813848.22,1.326310139,163508.9041
15323,5/20/2018,swarm-city,10639903.23,1.30497592,91285.17638
15324,5/21/2018,swarm-city,11011237.57,1.350519789,102979.307
15325,5/22/2018,swarm-city,10463035.11,1.283283181,81922.3355
15326,5/23/2018,swarm-city,10034700.55,1.230748278,158193.7812
15327,5/24/2018,swarm-city,9683697.42,1.187698015,114943.8873
15328,5/25/2018,swarm-city,10050409.72,1.228018416,86643.22699
15329,5/26/2018,swarm-city,9250107.028,1.118228107,396467.0533
15330,5/27/2018,swarm-city,8897838.457,1.07564302,219789.1379
15331,5/28/2018,swarm-city,8646919.144,1.045309854,60929.98115
15332,5/29/2018,swarm-city,8368915.302,1.011702491,355434.2558
15333,5/30/2018,swarm-city,8840270.545,1.068683743,1019478.593
15334,5/31/2018,swarm-city,8364928.89,1.011220581,196766.3764
15335,6/1/2018,swarm-city,8350816.372,1.009514545,99919.83394
15336,6/2/2018,swarm-city,8483196.041,1.025517675,67016.76636
15337,6/3/2018,swarm-city,8700876.691,1.051832681,66266.61162
15338,6/4/2018,swarm-city,8672733.502,1.048430504,57884.55667
15339,6/5/2018,swarm-city,8500813.258,1.027647387,76428.14685
15340,6/6/2018,swarm-city,7980286.181,0.964721844,107789.2956
15341,6/7/2018,swarm-city,8237826.188,0.995855373,94770.30662
15342,6/8/2018,swarm-city,8250857.602,0.997430717,63851.71197
15343,6/9/2018,swarm-city,8103679.943,0.979638685,57238.61916
15344,6/10/2018,swarm-city,7973324.995,0.96388032,62709.20067
15345,6/11/2018,swarm-city,7020108.398,0.848647751,55367.21966
15346,6/12/2018,swarm-city,7118439.967,0.86053487,57228.03211
15347,6/13/2018,swarm-city,6382670.145,0.771589035,79212.74546
15348,6/14/2018,swarm-city,6112490.788,0.738927559,76309.27538
15349,6/15/2018,swarm-city,6028688.456,0.728796852,91396.92198
15350,6/16/2018,swarm-city,5781885.632,0.698961321,64883.74082
15351,6/17/2018,swarm-city,5689929.861,0.68784496,74217.58981
15352,6/18/2018,swarm-city,5936887.817,0.717452494,93619.97775
15353,6/19/2018,swarm-city,5881965.5,0.71081532,173894.2968
15354,6/20/2018,swarm-city,5550991.683,0.670818272,108871.0326
15355,6/21/2018,swarm-city,6055877.335,0.731831968,100727.188
15356,6/22/2018,swarm-city,5557097.414,0.671556128,132669.4832
15357,6/23/2018,swarm-city,5394009.065,0.651847462,76469.33157
15358,6/24/2018,swarm-city,5328782.943,0.643965109,57813.9073
15359,6/25/2018,swarm-city,5127812.378,0.619678507,51022.92605
15360,6/26/2018,swarm-city,5134910.812,0.620536328,51656.75963
15361,6/27/2018,swarm-city,5219567.402,0.630766786,187193.6011
15362,6/28/2018,swarm-city,4995519.043,0.603691312,116962.1309
15363,6/29/2018,swarm-city,4734767.937,0.572180437,116780.0736
15364,6/30/2018,swarm-city,4993119.896,0.603401237,115601.4907
15365,7/1/2018,swarm-city,5208039.788,0.629373561,70418.5308
15366,7/2/2018,swarm-city,5290432.789,0.63933047,60835.7683
15367,7/3/2018,swarm-city,5776669.505,0.698090492,147125.2054
15368,7/4/2018,swarm-city,5452254.501,0.658886063,100324.2631
15369,7/5/2018,swarm-city,5217958.875,0.630572249,120643.3459
15370,7/6/2018,swarm-city,5153013.289,0.6227238,119398.1828
15371,7/7/2018,swarm-city,5366595.972,0.648534527,303421.7438
15372,7/8/2018,swarm-city,5218075.18,0.630586304,147781.6944
15373,7/9/2018,swarm-city,5105446.729,0.616975546,163023.5212
15374,7/10/2018,swarm-city,5089514.014,0.615050133,9473.244865
15375,7/11/2018,swarm-city,4719403.427,0.57032355,37153.4503
15376,7/12/2018,swarm-city,4670065.534,0.564361237,16545.27937
15377,7/13/2018,swarm-city,4391376.394,0.53068262,67298.42289
15378,7/14/2018,swarm-city,4442606.419,0.536873591,37224.34226
15379,7/15/2018,swarm-city,4443441.619,0.536974522,13362.10768
15380,7/16/2018,swarm-city,4692929.871,0.567124313,145394.4418
15381,7/17/2018,swarm-city,4907848.474,0.593096481,61605.42225
15382,7/18/2018,swarm-city,5428860.727,0.656059007,32463.08659
15383,7/19/2018,swarm-city,5243662.766,0.633678475,82203.47982
15384,7/20/2018,swarm-city,5396380.273,0.652133856,87907.96575
15385,7/21/2018,swarm-city,5122642.272,0.619053568,52645.78904
15386,7/22/2018,swarm-city,5196698.256,0.628002977,12669.08748
15387,7/23/2018,swarm-city,4987971.888,0.602779118,4175.283113
15388,7/24/2018,swarm-city,5047728.25,0.610000468,31045.05882
15389,7/25/2018,swarm-city,5221180.685,0.630961593,95821.48872
15390,7/26/2018,swarm-city,4859015.71,0.587195211,276137.6177
15391,7/27/2018,swarm-city,4398479.21,0.531155841,51817.63272
15392,7/28/2018,swarm-city,4573466.371,0.552287111,49055.66894
15393,7/29/2018,swarm-city,4654664.779,0.56209248,24108.55865
15394,7/30/2018,swarm-city,4787911.598,0.578183227,45623.8217
15395,7/31/2018,swarm-city,5153196.641,0.622294669,160374.3437
15396,8/1/2018,swarm-city,5145616.305,0.621379276,1340941.488
15397,8/2/2018,swarm-city,5529812.255,0.667774379,2023272.418
15398,8/3/2018,swarm-city,4358228.32,0.526295121,455217.6923
15399,8/4/2018,swarm-city,3840820.777,0.463813524,72086.82664
15400,8/5/2018,swarm-city,3374487.187,0.407499565,80633.80544
15401,8/6/2018,swarm-city,3354351.299,0.405067976,18469.72943
15402,8/7/2018,swarm-city,3172841.802,0.383149078,30992.36432
15403,8/8/2018,swarm-city,2994515.517,0.361614581,33754.51994
15404,8/9/2018,swarm-city,2696520.456,0.325629007,30001.30407
15405,8/10/2018,swarm-city,2648100.823,0.319781902,19085.91724
15406,8/11/2018,swarm-city,2503060.471,0.302266985,26060.30821
15407,8/12/2018,swarm-city,2543245.237,0.307119655,6780.128736
15408,8/13/2018,swarm-city,2567763.034,0.310080399,7054.37331
15409,8/14/2018,swarm-city,2344399.233,0.283107218,14714.13068
15410,8/15/2018,swarm-city,2160116.73,0.260853454,32944.35261
15411,8/16/2018,swarm-city,2354237.735,0.284300893,10454.58015
15412,8/17/2018,swarm-city,2177064.355,0.262939537,31862.52007
15413,8/18/2018,swarm-city,2434885.2,0.29403421,27702.10809
15414,8/19/2018,swarm-city,2307681.999,0.278673283,5609.741347
15415,8/20/2018,swarm-city,2599995.733,0.313972786,17563.02873
15416,8/21/2018,swarm-city,2692402.429,0.3251267,13783.6669
15417,8/22/2018,swarm-city,2820669.391,0.340593732,59266.89125
15418,8/23/2018,swarm-city,2677743.373,0.323347887,15292.19595
15419,8/24/2018,swarm-city,2600790.006,0.314068702,11132.01872
15420,8/25/2018,swarm-city,2725303.081,0.329069936,7430.786907
15421,8/26/2018,swarm-city,2759987.246,0.333281012,3118.687777
15422,8/27/2018,swarm-city,2784443.871,0.337195782,7005.179216
15423,8/28/2018,swarm-city,2636685.834,0.318433541,10172.9346
15424,8/29/2018,swarm-city,2948334.635,0.35603783,13924.42584
15425,8/30/2018,swarm-city,2789809.856,0.336897008,988.1926203
15426,8/31/2018,swarm-city,2606754.583,0.314786761,5111.634495
15427,9/1/2018,swarm-city,2754457.471,0.332614203,8074.810187
15428,9/2/2018,swarm-city,2917391.572,0.352186854,6576.582491
15429,9/3/2018,swarm-city,3010319.082,0.365505095,20778.32566
15430,9/4/2018,swarm-city,3197986.967,0.38623463,114156.5114
15431,9/5/2018,swarm-city,3074464.585,0.371267397,19324.47592
15432,9/6/2018,swarm-city,2955968.537,0.356959693,24336.87442
15433,9/7/2018,swarm-city,2697686.262,0.325487389,199714.4175
15434,9/8/2018,swarm-city,2470026.249,0.298277806,24599.8597
15435,9/9/2018,swarm-city,2402038.817,0.290063333,1287.340075
15436,9/10/2018,swarm-city,2438101.367,0.294422591,5020.329661
15437,9/11/2018,swarm-city,2348175.541,0.283563241,4680.516899
15438,9/12/2018,swarm-city,2115884.059,0.255511963,7256.147448
15439,9/13/2018,swarm-city,2015778.617,0.243423334,36709.32337
15440,9/14/2018,swarm-city,2236324.692,0.269564794,24972.91351
15441,9/15/2018,swarm-city,2215368.808,0.267213429,2596.851792
15442,9/16/2018,swarm-city,2149622.418,0.259270243,6977.550555
15443,9/17/2018,swarm-city,2213340.653,0.26695805,6092.896465
15444,9/18/2018,swarm-city,2068361.783,0.249467768,22657.53069
15445,9/19/2018,swarm-city,2167919.617,0.260827604,3057.492297
15446,9/20/2018,swarm-city,2118162.27,0.254835797,3607.662423
15447,9/21/2018,swarm-city,2341101.435,0.281657576,130402.6827
15448,9/22/2018,swarm-city,2499460.361,0.300709715,33155.26547
15449,9/23/2018,swarm-city,2417823.828,0.290888036,17157.16367
15450,9/24/2018,swarm-city,2406185.132,0.28948459,1961.605183
15451,9/25/2018,swarm-city,2419706.349,0.291138532,5482.705015
15452,9/26/2018,swarm-city,2365400.37,0.284580977,9079.420881
15453,9/27/2018,swarm-city,2511814.284,0.302196014,2014.970068
15454,9/28/2018,swarm-city,2571787.236,0.309480106,3704.504265
15455,9/29/2018,swarm-city,2489905.381,0.299462364,17701.92703
15456,9/30/2018,swarm-city,2253096.225,0.271069682,5515.592291
15457,10/1/2018,swarm-city,2321223.456,0.279266059,6838.780293
15458,10/2/2018,swarm-city,2293081.856,0.274856084,7966.291655
15459,10/3/2018,swarm-city,2270445.986,0.272192233,4493.411732
15460,10/4/2018,swarm-city,2284078.451,0.27370399,9813.072599
15461,10/5/2018,swarm-city,2371217.687,0.28422379,5171.606072
15462,10/6/2018,swarm-city,2342422.346,0.280837821,4140.455041
15463,10/7/2018,swarm-city,2279011.674,0.273171602,4276.549932
15464,10/8/2018,swarm-city,2251020.323,0.269816445,2175.494983
15465,10/9/2018,swarm-city,2323874.932,0.278585627,48460.79666
15466,10/10/2018,swarm-city,2294913.32,0.275087444,12779.03883
15467,10/11/2018,swarm-city,2317575.404,0.277763866,3909.782174
15468,10/12/2018,swarm-city,2085513.094,0.249817638,7488.360341
15469,10/13/2018,swarm-city,2006834.125,0.240547295,2248.493047
15470,10/14/2018,swarm-city,2018035.26,0.241889909,12642.88412
15471,10/15/2018,swarm-city,1969160.096,0.235813278,1334.66879
15472,10/16/2018,swarm-city,2120460.263,0.25455196,3197.086379
15473,10/17/2018,swarm-city,2312701.704,0.277239071,28746.41769
15474,10/18/2018,swarm-city,2199354.568,0.263651557,20158.33147
15475,10/19/2018,swarm-city,2156086.687,0.258437314,2525.466649
15476,10/20/2018,swarm-city,2007899.29,0.240681189,74862.11859
15477,10/21/2018,swarm-city,2149436.76,0.25766038,18478.96716
15478,10/22/2018,swarm-city,2045028.817,0.245113954,9313.088654
15479,10/23/2018,swarm-city,2141228.437,0.256656344,18395.45397
15480,10/24/2018,swarm-city,2052659.201,0.246040075,8136.188979
15481,10/25/2018,swarm-city,2337532.412,0.280186136,139100.8189
15482,10/26/2018,swarm-city,2453996.734,0.294061911,220804.2769
15483,10/27/2018,swarm-city,2426931.359,0.290900602,39806.22836
15484,10/28/2018,swarm-city,2575583.919,0.309743883,316604.1
15485,10/29/2018,swarm-city,2575575.928,0.308779659,75885.36366
15486,10/30/2018,swarm-city,2502611.056,0.299976659,141172.4982
15487,10/31/2018,swarm-city,2446790.53,0.293273233,33782.30805
15488,11/1/2018,swarm-city,2493327.145,0.29887299,5782.780174
15489,11/2/2018,swarm-city,2516619.053,0.301652259,18522.63511
15490,11/3/2018,swarm-city,2496946.368,0.29929468,12457.5615
15491,11/4/2018,swarm-city,2521278.58,0.300019213,16115.68384
15492,11/5/2018,swarm-city,2351961.603,0.281936939,10292.06999
15493,11/6/2018,swarm-city,2301759.939,0.2758983,11641.6432
15494,11/7/2018,swarm-city,2350051.153,0.28202009,8978.138805
15495,11/8/2018,swarm-city,2389205.021,0.286948954,27251.16375
15496,11/9/2018,swarm-city,2338609.772,0.280412197,2316.493101
15497,11/10/2018,swarm-city,2195419.651,0.263161663,5939.468755
15498,11/11/2018,swarm-city,2216049.885,0.265611611,4190.90257
15499,11/12/2018,swarm-city,2090692.306,0.250598878,7242.878842
15500,11/13/2018,swarm-city,2207244.414,0.264569287,14630.12892
15501,11/14/2018,swarm-city,2096657.993,0.251288842,2584.538595
15502,11/15/2018,swarm-city,1677163.93,0.201031686,7721.370206
15503,11/16/2018,swarm-city,1631784.259,0.195592294,8994.051348
15504,11/17/2018,swarm-city,1709651.749,0.205224463,2098.554363
15505,11/18/2018,swarm-city,1678509.701,0.201208015,332.0179007
15506,11/19/2018,swarm-city,1665571.567,0.199542124,10816.35214
15507,11/20/2018,swarm-city,1565582.344,0.187371947,30991.83405
15508,11/21/2018,swarm-city,1322561.148,0.159371078,1245.105859
15509,11/22/2018,swarm-city,1336404.563,0.16010026,8269.57023
15510,11/23/2018,swarm-city,1252398.208,0.149184898,856.944257
15511,11/24/2018,swarm-city,1167842.53,0.139970706,7759.659578
15512,11/25/2018,swarm-city,9602133.952,1.150950804,2543794.644
15513,11/26/2018,swarm-city,1012191.844,0.121251847,11674.57419
15514,11/27/2018,swarm-city,978229.7522,0.117075221,22329.74008
15515,11/28/2018,swarm-city,1020013.082,0.122091029,16096.84319
15516,11/29/2018,swarm-city,1173961.084,0.140771963,10433.30385
15517,11/30/2018,swarm-city,1087574.26,0.130425722,12302.37937
15518,12/1/2018,swarm-city,976366.853,0.117064215,7772.813562
15519,12/2/2018,swarm-city,1091433.526,0.130523412,1930.614548
15520,12/3/2018,swarm-city,1272342.399,0.152684837,140849.6669
15521,12/4/2018,swarm-city,1168214.862,0.140058121,12422.44832
15522,12/5/2018,swarm-city,1333501.713,0.159920308,13244.41449
15523,12/6/2018,swarm-city,1088746.364,0.130201177,7860.316276
15524,12/7/2018,swarm-city,993679.6926,0.118987254,11715.383
15525,12/8/2018,swarm-city,1440361.057,0.172647531,760316.9859
15526,12/9/2018,swarm-city,1293484.728,0.15343662,158218.3427
15527,12/10/2018,swarm-city,1273906.467,0.152628485,62699.68708
15528,12/11/2018,swarm-city,1216438.757,0.145770391,38578.48749
15529,12/12/2018,swarm-city,1146499.379,0.137444789,163891.0489
15530,12/13/2018,swarm-city,1398016.393,0.167752709,159946.506
15531,12/14/2018,swarm-city,1418228.391,0.170069574,66343.97343
15532,12/15/2018,swarm-city,1285995.662,0.154175301,24016.64698
15533,12/16/2018,swarm-city,1206894.365,0.144710325,6922.732283
15534,12/17/2018,swarm-city,1201463.694,0.143116616,3184.682305
15535,12/18/2018,swarm-city,1300844.795,0.156915198,56760.3766
15536,12/19/2018,swarm-city,1526919.429,0.182531282,389408.9805
15537,12/20/2018,swarm-city,1502326.557,0.179869524,114859.525
15538,12/21/2018,swarm-city,1515031.287,0.181902878,75005.79466
15539,12/22/2018,swarm-city,1402330.97,0.168458923,52227.37601
15540,12/23/2018,swarm-city,1373666.37,0.164857975,25870.97617
15541,12/24/2018,swarm-city,1396183.662,0.167314515,37268.64375
15542,12/25/2018,swarm-city,1436465.404,0.172197948,41042.40942
15543,12/26/2018,swarm-city,1320402.04,0.158231637,14883.4704
15544,12/27/2018,swarm-city,1260769.667,0.151219012,6025.330457
15545,12/28/2018,swarm-city,1222750.597,0.146101246,5206.614672
15546,12/29/2018,swarm-city,1279682.675,0.153388927,5973.52654
15547,12/30/2018,swarm-city,1202169.596,0.142336564,6888.934472
15548,12/31/2018,swarm-city,1228893.847,0.147361435,17400.01695
15549,1/1/2019,swarm-city,1083454.731,0.129867288,7471.264645
15550,1/2/2019,swarm-city,1086654.239,0.130312971,4912.916745
15551,1/3/2019,swarm-city,1144986.439,0.137211319,19118.33519
15552,1/4/2019,swarm-city,1165824.901,0.139716602,10396.31675
15553,1/5/2019,swarm-city,1150051.465,0.137829736,4289.326334
15554,1/6/2019,swarm-city,1146870.704,0.137447333,424.9783565
15555,1/7/2019,swarm-city,1200553.17,0.143907639,14666.76359
15556,1/8/2019,swarm-city,1177117.314,0.141197174,12914.30481
15557,1/9/2019,swarm-city,1206248.823,0.144556273,22842.23972
15558,1/10/2019,swarm-city,1321115.406,0.158345327,23349.91137
15559,1/11/2019,swarm-city,1093456.309,0.130998776,24013.34535
15560,1/12/2019,swarm-city,1159557.502,0.139054698,5937.996806
15561,1/13/2019,swarm-city,1106805.488,0.132662555,2471.811451
15562,1/14/2019,swarm-city,1226268.438,0.147044965,313.4035113
15563,1/15/2019,swarm-city,1092295.953,0.131066542,4780.191329
15564,1/16/2019,swarm-city,1095967.289,0.130319046,6749.291921
15565,1/17/2019,swarm-city,1071646.359,0.12843294,9256.302397
15566,1/18/2019,swarm-city,1115582.537,0.133718257,7903.03278
15567,1/19/2019,swarm-city,1122530.952,0.134270901,7598.946288
15568,1/20/2019,swarm-city,1163042.795,0.139392857,35802.07832
15569,1/21/2019,swarm-city,1136981.529,0.136278997,55851.74773
15570,1/22/2019,swarm-city,1234074.991,0.147920018,28976.4315
15571,1/23/2019,swarm-city,1189192.971,0.142541503,307927.0548
15572,1/24/2019,swarm-city,1183352.041,0.141841385,20325.89275
15573,1/25/2019,swarm-city,1166282.501,0.139795361,19057.87717
15574,1/26/2019,swarm-city,1163096.79,0.139413509,24921.86371
15575,1/27/2019,swarm-city,1129763.095,0.135417997,21773.58673
15576,1/28/2019,swarm-city,1133209.599,0.133965608,7499.406534
15577,1/29/2019,swarm-city,1029318.671,0.12337832,15856.38092
15578,1/30/2019,swarm-city,1014929.887,0.121663956,27354.54683
15579,1/31/2019,swarm-city,1069653.524,0.128213019,5723.108905
15580,2/1/2019,swarm-city,1027688.495,0.12318292,5986.35893
15581,2/2/2019,swarm-city,1017109.989,0.121914937,25319.85847
15582,2/3/2019,swarm-city,1023290.335,0.122655739,4227.253632
15583,2/4/2019,swarm-city,951140.7328,0.114132311,11780.89099
15584,2/5/2019,swarm-city,943773.3027,0.113124504,3341.046065
15585,2/6/2019,swarm-city,944603.0356,0.113209316,18241.57531
15586,2/7/2019,swarm-city,923767.7331,0.110726555,11535.33946
15587,2/8/2019,swarm-city,885375.7523,0.10612466,18255.95695
15588,2/9/2019,swarm-city,977044.1995,0.115313725,13544.39978
15589,2/10/2019,swarm-city,1016710.345,0.119995244,64992.77775
15590,2/11/2019,swarm-city,1000312.267,0.118059893,4876.175911
15591,2/12/2019,swarm-city,972295.2922,0.114753245,7944.653033
15592,2/13/2019,swarm-city,971291.1673,0.114593929,1905.058596
15593,2/14/2019,swarm-city,972269.1065,0.114750154,1164.564465
15594,2/15/2019,swarm-city,943193.3644,0.111280693,2292.817582
15595,2/16/2019,swarm-city,949212.4861,0.112065356,1067.211451
15596,2/17/2019,swarm-city,947755.9642,0.111857039,918.771048
15597,2/18/2019,swarm-city,931983.4875,0.109872584,6011.25566
15598,2/19/2019,swarm-city,935663.6415,0.110429866,12355.55682
15599,2/20/2019,swarm-city,918564.6521,0.108411791,6902.750413
15600,2/21/2019,swarm-city,860734.3156,0.101586479,30745.90124
15601,2/22/2019,swarm-city,858386.0648,0.101309332,12384.39972
15602,2/23/2019,swarm-city,870882.8555,0.102547529,10173.72256
15603,2/24/2019,swarm-city,888289.0956,0.104838578,25564.57097
15604,2/25/2019,swarm-city,763652.0229,0.090038323,4799.265288
15605,2/26/2019,swarm-city,794674.1892,0.093789862,6100.167945
15606,2/27/2019,swarm-city,789931.1604,0.093230076,9097.559661
15607,2/28/2019,swarm-city,804902.9155,0.094822223,2558.501851
15608,3/1/2019,swarm-city,780048.205,0.092063659,148.0242906
15609,3/2/2019,swarm-city,835190.5486,0.098660084,6180.693259
15610,3/3/2019,swarm-city,826428.9142,0.09753812,3554.42669
15611,3/4/2019,swarm-city,824548.1901,0.097317496,593.5399547
15612,3/5/2019,swarm-city,815499.9596,0.096247783,1234.331306
15613,3/6/2019,swarm-city,934495.6647,0.110227098,115806.0975
15614,3/7/2019,swarm-city,975869.8519,0.114605307,62922.27872
15615,3/8/2019,swarm-city,943060.5349,0.111329142,9992.106469
15616,3/9/2019,swarm-city,982579.613,0.115978242,90487.96112
15617,3/10/2019,swarm-city,958913.9093,0.113173933,26530.58065
15618,3/11/2019,swarm-city,934176.268,0.110302457,13337.74652
15619,3/12/2019,swarm-city,892625.6348,0.104486936,26781.96012
15620,3/13/2019,swarm-city,932172.1875,0.110164411,33933.52687
15621,3/14/2019,swarm-city,918437.6104,0.10840237,3645.749897
15622,3/15/2019,swarm-city,888690.6659,0.104963246,28937.46125
15623,3/16/2019,swarm-city,902034.5121,0.106460854,16198.88094
15624,3/17/2019,swarm-city,920737.029,0.108187936,12280.85557
15625,3/18/2019,swarm-city,922397.6333,0.108864171,6704.20051
15626,3/19/2019,swarm-city,956593.1517,0.112898304,62442.84639
15627,3/20/2019,swarm-city,959513.0211,0.113244642,7687.591133
15628,3/21/2019,swarm-city,945292.062,0.111566241,7000.74074
15629,3/22/2019,swarm-city,1072183.561,0.126542362,625811.9138
15630,3/23/2019,swarm-city,992998.2713,0.117196673,46372.3367
